SchemaName,ViewName,create_date,modify_date
dbo,a,2010-09-29 12:43:09.673,2013-08-20 08:15:31.677
dbo,AAA,2014-03-12 18:54:39.283,2014-03-12 19:02:31.060
dbo,aaaa,2013-10-24 12:12:05.227,2013-10-24 12:17:31.997
dbo,ABS406_Unba_Dep_Tran,2010-08-13 08:34:18.213,2013-08-20 08:15:31.637
dbo,ABS406_Unbal_Dep_Amt,2010-08-13 08:32:05.490,2013-08-20 08:15:31.597
dbo,ABS423_Unbal_Dep_Amt,2010-08-12 18:33:00.943,2013-08-20 08:15:31.553
dbo,ABS423_Unbal_Dep_Tran,2010-08-12 18:31:54.723,2013-08-20 08:15:31.510
dbo,ABS477_Unbal_Dep_Amt,2010-08-13 08:35:37.990,2013-08-20 08:15:31.463
dbo,ABS477_Unbal_Dep_Tran,2010-08-13 08:37:02.970,2013-08-20 08:15:31.420
dbo,ABS598_Unbal_Dep_Amt,2010-08-13 08:38:58.677,2013-08-20 08:15:31.370
dbo,ABS598_Unbal_Dep_Tran,2010-08-13 08:38:13.317,2013-08-20 08:15:31.317
dbo,ABSEUR_Unbal_Dep_Amt,2010-08-13 08:41:18.450,2013-08-20 08:15:31.257
dbo,ABSEUR_Unbal_Dep_Tran,2010-08-13 08:42:35.090,2013-08-20 08:15:31.160
dbo,ABSUSD_Unbal_Dep_Amt,2010-08-13 08:44:43.070,2013-08-20 08:15:31.093
dbo,ABSUSD_Unbal_Dep_Tran,2010-08-13 08:44:02.840,2013-08-20 08:15:31.043
dbo,acc,2011-07-22 11:43:18.243,2013-08-20 08:15:30.990
dbo,adddiscount,2012-09-21 17:14:12.650,2013-08-20 08:15:30.930
dbo,AG_Arcust,2011-10-31 14:52:21.247,2017-01-03 11:37:57.243
dbo,AG_arrevn,2011-10-31 17:43:59.153,2013-08-20 08:15:30.807
dbo,AG_Auto4,2014-08-25 14:33:59.030,2016-02-20 18:21:42.957
dbo,AG_AutoIn1,2014-06-05 15:14:41.710,2015-09-14 18:10:14.220
dbo,AG_AutoIn1_Nam,2014-06-05 16:10:52.563,2015-09-14 18:10:23.883
dbo,AG_AutoIn2,2014-06-05 18:36:25.937,2016-06-07 14:59:46.397
dbo,AG_AutoIn2_Nam,2014-06-05 18:39:12.567,2016-06-07 14:59:59.103
dbo,AG_AutoIn3,2014-06-05 18:37:03.810,2016-06-07 15:04:08.340
dbo,AG_AutoIn3_Nam,2014-06-05 18:39:47.483,2016-06-07 15:04:14.900
dbo,AG_Bal1,2012-04-19 10:48:39.133,2015-07-08 14:50:53.350
dbo,AG_Bal2,2012-04-19 10:55:55.977,2015-07-08 15:02:33.207
dbo,AG_Bal3,2012-04-19 11:27:58.820,2015-06-18 11:41:15.560
dbo,AG_Bal4,2012-04-19 11:30:17.397,2015-06-18 11:40:31.567
dbo,AG_BAL5,2012-04-19 13:41:27.500,2013-08-20 08:15:30.447
dbo,AG_CAMP_Count1,2013-07-30 11:44:11.727,2013-08-20 08:15:30.400
dbo,AG_CAMP_COUNT2,2013-07-30 11:46:09.473,2013-08-20 08:15:30.347
dbo,AG_CUST,2012-01-02 12:34:31.123,2016-11-01 15:14:06.843
dbo,AG_cust_on_hold,2013-05-22 15:05:51.343,2014-02-27 11:40:25.697
dbo,AG_CUST1,2013-07-29 12:26:57.403,2013-08-20 08:15:30.163
dbo,AG_CustChanges,2014-07-22 10:55:33.413,2014-07-22 11:32:36.797
dbo,AG_Custchanges2,2014-07-22 11:33:38.773,2014-07-22 11:33:38.773
dbo,AG_CustChanges3,2014-07-22 11:36:54.370,2014-07-22 11:36:54.370
dbo,AG_Forecast_Accuracy3,2013-05-14 18:51:10.157,2013-08-20 08:15:30.117
dbo,AG_Forecast_AccuracySplit2,2013-05-14 18:48:21.150,2013-08-20 08:15:30.070
dbo,AG_GL,2012-07-18 10:28:42.900,2013-08-20 08:15:30.017
dbo,AG_GLACCOUNTS,2011-11-02 12:20:35.080,2013-08-20 08:15:29.963
dbo,AG_GLACCOUNTS1,2011-11-02 12:46:47.450,2013-08-20 08:15:29.907
dbo,AG_glacct,2012-03-12 14:14:49.250,2013-08-20 08:15:29.840
dbo,AG_GLCAT,2012-07-18 10:29:51.253,2013-08-20 08:15:29.790
dbo,AG_InvoiceHeader,2011-10-31 13:04:43.903,2015-05-30 08:05:13.850
dbo,AG_Item,2012-03-12 10:01:53.597,2013-10-24 11:04:03.230
dbo,AG_Jubilee1,2013-01-07 11:01:16.463,2015-07-09 12:50:03.060
dbo,AG_L0,2014-11-17 14:41:08.900,2014-11-17 15:06:37.893
dbo,AG_L1_L2_N1,2013-01-24 20:46:31.513,2013-08-20 08:15:29.560
dbo,AG_L1_L2_N1a,2013-01-24 17:43:43.307,2013-08-20 08:15:29.493
dbo,AG_L1L2_1,2013-01-24 12:03:32.267,2013-08-20 08:15:29.453
dbo,AG_L1L2_2,2013-01-24 13:06:37.093,2013-08-20 08:15:29.410
dbo,AG_Letter_Months13,2014-11-28 10:42:41.663,2014-11-29 07:51:51.973
dbo,AG_Letter1,2011-12-21 09:48:33.910,2013-08-20 08:15:29.367
dbo,AG_Letter12_1,2014-11-28 09:32:06.107,2014-11-29 07:48:36.237
dbo,AG_Letter12Months,2014-11-28 09:29:17.843,2014-11-29 07:44:07.240
dbo,AG_Letter2,2011-12-21 11:45:42.240,2013-08-20 08:15:29.320
dbo,AG_Letter5_1,2014-11-20 15:10:21.900,2015-03-07 14:53:25.803
dbo,AG_Letter5_2,2015-04-07 16:07:59.670,2016-02-29 20:06:45.097
dbo,AG_Letter5months,2014-02-28 08:22:36.323,2016-02-24 21:55:54.720
dbo,AG_Letter6months,2014-03-19 18:48:40.467,2014-11-29 06:30:53.827
dbo,AG_Letter7months,2014-11-27 18:13:36.630,2014-11-29 06:42:00.927
dbo,AG_Letter8_1,2014-11-27 18:25:32.713,2014-11-29 07:45:52.273
dbo,AG_Letter8_2,2016-06-04 20:18:27.680,2016-06-04 20:24:40.900
dbo,AG_Letter8months,2014-11-27 18:21:15.690,2016-06-04 20:18:03.373
dbo,AG_Level_Budget1,2012-03-13 10:31:35.180,2017-01-03 11:34:07.380
dbo,AG_Level_Budget2,2012-03-13 10:36:27.830,2016-08-01 16:19:51.713
dbo,AG_Level_Budget3,2012-03-13 11:05:51.393,2017-01-03 11:35:13.207
dbo,AG_Level_GL,2012-05-07 10:59:12.987,2013-08-20 08:15:29.130
dbo,AG_Level_OL1,2012-03-15 14:57:32.730,2017-01-03 11:37:22.410
dbo,AG_Level_OL2,2012-03-15 14:58:41.280,2016-08-01 16:21:06.433
dbo,AG_Level_Ol3,2012-03-15 15:15:08.090,2013-08-20 08:15:29.020
dbo,AG_Level1,2012-02-07 14:13:18.877,2015-05-28 20:07:32.597
dbo,AG_Level1_T1,2012-02-16 11:05:26.613,2018-06-01 12:27:12.153
dbo,AG_Level1_T1_Before,2018-06-01 12:17:56.150,2018-06-01 12:17:56.150
dbo,AG_Level1_T1a,2012-07-18 19:18:32.690,2017-01-03 11:28:58.170
dbo,AG_Level1_T1SMS,2015-09-03 15:56:08.673,2020-05-05 10:15:10.327
dbo,AG_Level1_T2,2012-02-16 11:13:02.493,2013-08-20 08:15:28.857
dbo,AG_Levels_Sales,2013-01-23 15:27:48.963,2013-08-20 08:15:28.817
dbo,AG_Levels_Sales1,2013-01-23 15:33:39.473,2013-08-20 08:15:28.780
dbo,AG_Levels_T1,2013-01-23 15:57:58.660,2013-08-20 08:15:28.743
dbo,AG_Levels_TTest,2013-01-23 17:42:02.330,2013-08-20 08:15:28.703
dbo,AG_Levels1,2013-01-23 14:25:50.390,2013-08-20 08:15:28.663
dbo,AG_MLMNEW,2012-09-12 20:43:12.733,2013-08-20 08:15:28.610
dbo,AG_MLMNEW1,2012-09-13 09:50:24.647,2013-08-20 08:15:28.570
dbo,AG_MLMNEWa,2012-09-13 10:42:06.087,2013-08-20 08:15:28.523
dbo,AG_MLMNewb,2012-09-13 10:48:26.050,2013-08-20 08:15:28.473
dbo,AG_MLMNEWc,2012-09-17 17:56:39.547,2013-08-20 08:15:28.427
dbo,AG_MLMSMS1,2012-03-20 14:31:27.630,2015-09-02 16:05:58.943
dbo,AG_MLMSMS2,2012-03-20 14:47:52.127,2013-08-20 08:15:28.320
dbo,AG_MLMSMS3,2012-03-20 15:14:26.950,2013-08-20 08:15:28.260
dbo,AG_MLMSMS4,2012-03-20 16:31:09.370,2013-08-20 08:15:28.197
dbo,AG_MLMSMS5,2012-03-22 12:24:09.600,2013-08-20 08:15:28.117
dbo,AG_MLMSMSFinal3,2013-05-14 18:52:53.510,2013-08-20 08:15:28.030
dbo,AG_MLMSMSRECRUITS,2012-03-22 14:16:58.437,2016-11-01 15:16:41.287
dbo,AG_MTD_SMS2012,2012-03-05 13:12:25.647,2015-09-03 17:59:58.563
dbo,AG_MTD_SMS2012_2,2012-03-05 14:45:40.620,2013-08-20 08:15:27.773
dbo,AG_MTD_TOTAL1,2016-01-06 10:16:40.587,2016-01-06 10:16:40.587
dbo,AG_MTD_TOTAL2,2016-01-06 10:17:27.490,2016-01-06 10:17:27.490
dbo,AG_NEW_TB1,2012-01-25 16:11:18.617,2013-08-20 08:15:27.697
dbo,AG_NEW_TB2,2012-01-25 16:27:43.343,2013-08-20 08:15:27.643
dbo,AG_New_TB3,2012-01-26 15:33:03.557,2013-08-20 08:15:27.590
dbo,AG_OL,2014-07-09 10:21:14.583,2014-07-09 11:02:11.670
dbo,AG_ONHAND_MONTHLY,2011-11-09 12:37:59.197,2013-08-20 08:15:27.230
dbo,AG_ONHAND_MONTHLY2,2012-04-11 17:54:05.463,2013-08-20 08:15:27.170
dbo,AG_Recruits_Sales1,2012-12-18 13:50:06.543,2013-08-20 08:15:27.107
dbo,AG_REP_AR1,2011-10-19 15:01:40.720,2015-05-29 18:42:29.347
dbo,AG_REP_AR2,2011-10-20 14:34:30.873,2015-05-29 18:52:29.940
dbo,AG_REP_AR3,2011-11-03 18:11:55.000,2014-10-10 14:13:39.193
dbo,AG_REP_AR4,2012-03-12 10:04:35.347,2015-05-29 18:52:36.403
dbo,AG_REP_Con1,2011-10-26 11:56:28.010,2013-11-11 11:25:16.113
dbo,AG_REP_Con2,2011-10-26 13:05:02.523,2013-08-20 08:15:26.777
dbo,AG_REP_Con3,2011-11-16 11:45:37.347,2013-08-20 08:15:26.710
dbo,AG_REP_COS1,2011-11-08 12:24:21.173,2015-05-28 12:12:15.403
dbo,AG_REP_COS2,2011-11-08 12:28:25.133,2015-05-27 11:25:50.333
dbo,AG_REP_COS3,2011-11-08 12:31:49.130,2013-08-20 08:15:26.563
dbo,AG_REP_DRP,2011-11-18 10:11:53.540,2013-08-20 08:15:26.503
dbo,AG_REP_INC1,2011-10-18 11:25:44.487,2015-05-10 15:47:13.513
dbo,AG_REP_INC2,2011-10-18 11:33:40.420,2015-08-03 20:16:41.550
dbo,AG_REP_INC3,2011-10-19 10:42:45.177,2014-06-25 14:45:24.167
dbo,AG_REP_JNL,2011-11-04 08:33:17.080,2015-05-27 11:24:59.533
dbo,AG_REP_KIT,2012-03-22 11:00:55.603,2013-08-20 08:15:26.200
dbo,AG_REP1,2011-10-12 09:43:58.117,2013-08-20 08:15:26.143
dbo,AG_REP1a,2011-10-13 09:40:31.717,2013-08-20 08:15:26.087
dbo,AG_REP1b,2011-10-13 09:56:51.080,2013-08-20 08:15:26.027
dbo,AG_REP1c,2011-10-13 10:09:36.890,2013-08-20 08:15:25.973
dbo,AG_REP2,2011-10-12 09:53:13.330,2013-08-20 08:15:25.917
dbo,AG_REP2a,2011-10-13 09:43:07.740,2013-08-20 08:15:25.853
dbo,AG_REP2b,2011-10-13 09:58:40.770,2013-08-20 08:15:25.787
dbo,AG_REP2c,2011-10-13 10:34:19.323,2013-08-20 08:15:25.700
dbo,AG_REP3,2011-10-12 09:59:26.760,2013-09-09 18:01:54.013
dbo,AG_REP3a,2011-10-13 09:45:22.337,2013-08-20 08:15:25.583
dbo,AG_REP3b,2011-10-13 10:00:10.337,2013-08-20 08:15:25.520
dbo,AG_REP4,2011-10-12 10:01:09.040,2013-08-20 08:15:25.457
dbo,AG_REP4a,2011-10-13 09:51:19.820,2013-08-20 08:15:25.390
dbo,AG_REP5,2011-10-12 10:03:55.873,2013-09-03 14:14:20.463
dbo,AG_REP5a,2011-10-13 09:54:50.237,2013-08-20 08:15:25.283
dbo,AG_REP6,2011-10-12 10:06:56.743,2013-08-20 08:15:25.247
dbo,AG_REP7,2011-10-12 10:43:42.820,2013-08-20 08:15:25.207
dbo,AG_REPC1,2011-10-14 09:36:19.613,2013-08-20 08:15:25.170
dbo,AG_REPC2,2011-10-14 09:37:48.570,2013-08-20 08:15:25.130
dbo,AG_REPC3,2011-10-14 09:41:49.367,2013-08-20 08:15:25.093
dbo,AG_REPC4,2011-10-14 09:43:23.493,2013-08-20 08:15:25.053
dbo,AG_REPC5,2011-10-14 09:49:12.960,2013-08-20 08:15:25.013
dbo,AG_REPD1,2011-10-14 10:31:23.893,2013-08-20 08:15:24.973
dbo,AG_REPD2,2011-10-14 10:47:32.963,2013-08-20 08:15:24.933
dbo,AG_REPD3,2011-10-14 10:48:53.213,2013-08-20 08:15:24.897
dbo,AG_REPD4,2011-10-14 11:05:49.140,2013-08-20 08:15:24.857
dbo,AG_REPD5,2011-10-14 11:11:02.977,2013-08-20 08:15:24.817
dbo,AG_REPD6,2011-10-14 11:28:28.250,2013-08-20 08:15:24.777
dbo,AG_S1,2012-06-28 11:38:24.437,2013-09-09 13:39:41.600
dbo,AG_S2,2012-06-28 11:41:02.020,2013-09-03 14:11:08.370
dbo,AG_S6,2012-06-28 11:41:34.907,2013-09-03 14:14:37.900
dbo,AG_S7,2012-06-28 11:42:16.123,2013-09-17 17:29:03.960
dbo,AG_SMS_Balance,2012-02-16 09:20:13.353,2013-08-20 08:15:24.530
dbo,AG_SMS_Balance2,2012-02-16 09:24:26.130,2013-08-20 08:15:24.473
dbo,AG_SP1,2013-10-17 18:43:05.950,2013-10-17 18:45:01.560
dbo,AG_SPR_Graph1,2013-05-14 19:15:34.130,2013-08-20 08:15:24.413
dbo,AG_SPR_ICIWHS,2012-01-11 13:25:56.837,2013-08-20 08:15:24.347
dbo,AG_SPR_ICIWHS2,2012-01-11 13:33:38.113,2013-08-20 08:15:24.267
dbo,AG_SPR_LEVEL1,2012-11-29 13:46:59.780,2019-07-04 12:13:43.960
dbo,AG_SPR_SUMMARY2,2013-05-14 19:57:36.667,2013-08-20 08:15:24.170
dbo,AG_SPR1,2011-12-19 14:22:48.853,2013-08-20 08:15:24.117
dbo,AG_SPR2,2011-12-19 14:29:56.640,2013-08-20 08:15:24.063
dbo,AG_SPR6d,2013-05-14 19:58:58.533,2013-08-20 08:15:24.003
dbo,AG_SPR7c,2013-05-14 19:36:19.927,2013-08-20 08:15:23.943
dbo,AG_Voucher,2011-11-25 12:13:03.280,2013-08-20 08:15:23.893
dbo,AG_Welcome,2014-12-03 14:53:33.157,2016-10-21 12:38:06.637
dbo,AGE_arcapp,2021-01-27 16:42:52.590,2021-02-03 10:01:46.653
dbo,AGE_arcapph,2021-01-27 16:53:04.907,2021-02-03 10:03:31.690
dbo,AGE_arcash,2021-01-27 16:42:08.887,2021-02-03 10:01:44.230
dbo,AGE_arcashh,2021-01-27 16:53:18.370,2021-02-03 10:03:35.980
dbo,AGE_CountRcptarcapp,2021-02-03 10:07:46.660,2021-02-03 11:29:59.333
dbo,AGE_CountRcptarcapph,2021-02-03 11:19:57.413,2021-02-03 11:30:03.693
dbo,AGSPR1,2013-05-14 20:06:07.520,2013-08-20 08:15:23.843
dbo,AGSPR2,2013-05-14 20:01:58.990,2013-08-20 08:15:23.790
dbo,Al_Test,2013-04-10 15:56:22.773,2013-08-20 08:15:23.733
dbo,al1,2012-03-22 20:14:16.413,2013-08-20 08:15:23.673
dbo,al2,2012-03-22 20:14:22.533,2013-08-20 08:15:23.593
dbo,AP_Comp,2010-11-04 12:33:16.390,2013-08-20 08:15:23.537
dbo,AP_Journal,2011-03-04 08:11:20.077,2013-08-20 08:15:23.483
dbo,ar,2011-03-23 12:28:07.510,2013-08-20 08:15:23.423
dbo,ARCASH_Open,2011-04-28 11:43:54.010,2013-08-20 08:15:23.363
dbo,ARI,2011-07-25 14:43:06.803,2013-08-20 08:15:23.317
dbo,aritrs_nulls,2012-03-15 20:11:39.863,2013-08-20 08:15:23.263
dbo,arrec,2012-03-22 19:21:53.170,2013-08-20 08:15:23.213
dbo,BA_50_25,2010-08-27 08:35:36.463,2013-08-20 08:15:23.163
dbo,BA_Blank_Cell,2010-05-11 18:00:02.133,2013-08-20 08:15:23.107
dbo,BA_Blank_Email,2010-05-13 13:53:24.647,2013-08-20 08:15:23.043
dbo,BA_BookedNew,2016-10-26 14:14:26.007,2016-10-27 15:21:13.097
dbo,BA_Camp_Booked,2010-06-24 12:09:58.230,2013-08-20 08:15:22.977
dbo,BA_Camp_Booked _PTA,2012-01-30 11:00:52.727,2013-08-20 08:15:22.900
dbo,BA_Camp_Booked_CT,2012-01-30 11:00:20.483,2013-08-20 08:15:22.850
dbo,BA_Camp_BookedNew1,2016-10-26 14:13:31.697,2016-10-27 13:57:02.107
dbo,BA_Camp_Ship,2016-10-27 13:46:21.030,2016-10-27 13:46:21.030
dbo,BA_Camp_Ship1,2016-10-26 19:52:11.993,2016-10-27 13:56:41.740
dbo,BA_Camp1,2010-06-21 09:23:20.533,2018-07-31 14:18:51.910
dbo,BA_Camp2,2010-06-21 09:29:52.347,2016-10-26 20:04:44.833
dbo,BA_Camp2_Ware,2012-01-30 10:00:01.177,2013-08-20 08:15:22.683
dbo,BA_Camp3,2010-06-21 09:34:29.607,2013-08-20 08:15:22.620
dbo,BA_Camp3_CT,2012-01-30 10:57:15.030,2013-08-20 08:15:22.523
dbo,BA_Camp3_PTA,2012-01-30 10:02:20.900,2016-06-08 14:09:18.700
dbo,BA_Camp4,2010-06-28 10:45:30.107,2013-08-26 10:32:53.080
dbo,BA_Camp4a,2010-06-21 09:39:48.630,2013-08-20 08:15:22.343
dbo,BA_Camp5,2010-06-28 10:42:55.360,2013-08-20 08:15:22.277
dbo,BA_Camp5a,2010-06-21 10:11:26.187,2013-08-20 08:15:22.190
dbo,BA_Camp6,2013-07-22 10:47:18.457,2018-07-31 14:40:19.687
dbo,BA_Camp6a,2010-08-19 12:26:56.503,2018-07-31 15:08:11.367
dbo,BA_Camp6a_CT,2012-01-30 11:09:48.340,2013-08-20 08:15:22.030
dbo,BA_Camp6a_PTA,2012-01-30 11:14:33.747,2013-08-20 08:15:21.967
dbo,BA_Camp6a1,2016-10-26 14:28:27.700,2016-10-27 15:21:26.183
dbo,BA_Camp6b,2010-08-19 12:27:40.020,2016-10-27 15:31:12.020
dbo,BA_Changes_StdCost,2010-09-01 13:16:40.293,2013-08-20 08:15:21.790
dbo,BA_ContractAccepted,2016-11-21 16:39:17.330,2016-11-21 16:39:17.330
dbo,BA_Cost_Variance,2010-05-13 14:55:26.850,2013-08-20 08:15:21.733
dbo,BA_DAILY_INVOICE_TOTAL,2010-04-30 16:50:24.720,2013-08-20 08:15:21.673
dbo,BA_DAILY_MTD_SALES,2010-04-30 16:52:34.300,2013-08-20 08:15:21.613
dbo,BA_DAILY_MTD_SALES1,2010-04-30 16:51:53.610,2013-08-20 08:15:21.547
dbo,BA_Daily1,2010-10-20 10:49:19.640,2013-08-20 08:15:21.473
dbo,BA_Daily2,2010-10-20 10:54:42.117,2013-08-20 08:15:21.393
dbo,BA_Discount_Changes,2010-07-28 13:15:22.507,2013-08-20 08:15:21.320
dbo,BA_DISCOUNTABLE_Changes,2010-07-28 12:52:35.377,2013-08-20 08:15:21.273
dbo,BA_Enerst1,2010-11-10 09:00:31.073,2013-08-20 08:15:21.223
dbo,BA_Ernest2,2010-11-10 09:02:43.687,2013-08-20 08:15:21.170
dbo,BA_INV_MTD1,2010-04-30 16:48:01.353,2013-08-20 08:15:21.113
dbo,BA_INV_MTD2,2010-04-30 16:48:39.680,2013-08-20 08:15:21.053
dbo,BA_Item_Changes,2010-08-19 10:36:39.353,2013-08-20 08:15:20.983
dbo,BA_Mark,2013-02-14 16:44:25.987,2013-08-20 08:15:20.943
dbo,BA_MLM_Changes,2010-07-28 12:38:38.783,2013-08-20 08:15:20.897
dbo,BA_MTD1,2010-10-20 11:11:08.503,2015-09-02 16:07:51.300
dbo,BA_MTD2,2010-10-20 11:41:03.713,2013-08-20 08:15:20.803
dbo,BA_New_Invoice,2014-07-09 09:35:54.843,2016-02-26 11:19:31.000
dbo,BA_New_Invoice_Email,2012-06-06 10:27:11.600,2013-08-20 08:15:20.693
dbo,BA_New_Invoice_EOF,2012-06-06 09:48:59.403,2013-08-27 20:05:56.657
dbo,BA_New_Invoice_EOF_Email,2012-06-06 10:05:36.033,2016-02-26 10:59:35.013
dbo,BA_New_Invoice_Portal,2012-06-06 09:48:06.583,2013-08-27 20:05:22.960
dbo,BA_New_Invoice_Portal_Email,2012-06-06 10:07:01.470,2016-02-26 10:58:50.243
dbo,BA_New_Invoice1,2010-04-30 14:18:45.960,2014-07-09 09:34:26.197
dbo,BA_New_SO,2010-04-30 14:12:55.777,2013-08-27 20:06:31.497
dbo,BA_New_Stock,2010-08-13 08:46:29.153,2013-08-20 08:15:20.363
dbo,BA_No_StdCost,2010-08-10 11:26:40.127,2013-08-20 08:15:20.287
dbo,BA_Onhold,2011-06-03 11:38:48.543,2013-08-20 08:15:20.197
dbo,BA_RRP_Less_SP,2010-08-03 15:00:09.960,2013-08-20 08:15:20.147
dbo,BA_RRP_Less_Zero,2010-08-03 14:43:59.733,2013-08-20 08:15:20.093
dbo,BA_Safety1,2010-11-25 13:32:42.960,2013-08-20 08:15:20.037
dbo,BA_Safety2,2010-11-25 13:38:07.827,2013-08-20 08:15:19.977
dbo,BA_Sales_Receipts1,2010-06-14 09:06:20.357,2013-08-20 08:15:19.913
dbo,BA_Sales_Receipts2,2010-06-14 09:07:20.820,2013-08-20 08:15:19.797
dbo,BA_SO_PickSlip,2010-05-12 16:20:31.570,2013-08-26 10:43:52.320
dbo,BA_SO_PickSlip_Email,2012-06-06 10:23:51.957,2013-08-26 10:44:12.817
dbo,BA_SO_PickSlip_EOF,2012-06-06 09:41:49.613,2013-08-26 10:44:32.410
dbo,BA_SO_PickSlip_EOF_Email,2012-06-06 10:08:13.380,2013-08-26 10:44:49.287
dbo,BA_SO_PickSlip_Portal,2012-06-06 09:40:53.380,2013-08-26 10:45:03.887
dbo,BA_SO_PickSlip_Portal_Email,2012-06-06 10:09:14.610,2013-08-26 10:45:17.303
dbo,BA_SO_Pickslip_Unpaid,2011-05-06 09:44:03.973,2013-08-26 10:45:35.343
dbo,BA_Unpaid_SO,2010-05-10 13:29:01.023,2013-08-20 08:15:19.453
dbo,ba_unpaidso_sms,2011-05-10 19:04:23.070,2016-06-29 15:31:18.423
dbo,Bal_5,2010-06-26 14:26:03.763,2013-08-20 08:15:19.357
dbo,Bal_Opening,2010-07-23 08:27:19.967,2013-08-20 08:15:19.307
dbo,BAL1,2010-06-07 09:34:48.603,2013-08-20 08:15:19.250
dbo,Bal2,2010-06-07 09:37:18.720,2013-08-20 08:15:19.190
dbo,Bal3,2010-06-07 09:54:01.490,2013-08-20 08:15:19.117
dbo,Bal4,2010-06-08 07:59:24.627,2013-08-20 08:15:19.063
dbo,Bal5,2010-06-26 14:18:26.120,2013-08-20 08:15:19.007
dbo,Bal6,2010-07-23 08:38:20.850,2013-08-20 08:15:18.940
dbo,balance,2012-03-10 15:19:40.903,2013-08-20 08:15:18.870
dbo,Banks,2010-10-06 16:58:09.280,2013-08-20 08:15:18.787
dbo,bea_count,2011-06-03 09:36:52.400,2013-08-20 08:15:18.737
dbo,Bea1,2011-05-31 07:59:52.170,2013-08-20 08:15:18.680
dbo,Bea1a,2011-05-31 08:00:38.447,2013-08-20 08:15:18.623
dbo,Bea1b,2011-05-31 08:01:16.343,2013-08-20 08:15:18.560
dbo,Bea2,2011-05-31 08:01:41.023,2013-08-20 08:15:18.493
dbo,Bea2a,2011-05-31 08:02:04.673,2013-08-20 08:15:18.410
dbo,Bea3,2011-05-31 08:02:31.053,2013-08-20 08:15:18.357
dbo,Bea3a,2011-05-31 08:03:17.693,2013-08-20 08:15:18.300
dbo,Bea3b,2011-05-31 08:03:41.987,2013-08-20 08:15:18.233
dbo,Bea3c,2011-05-31 08:04:24.010,2013-08-20 08:15:18.167
dbo,Bea3d,2011-05-31 08:04:53.543,2013-08-20 08:15:18.083
dbo,Bea3e,2011-05-31 08:05:17.090,2013-08-20 08:15:18.033
dbo,Bea4,2011-05-31 08:05:41.710,2013-08-20 08:15:17.980
dbo,Bea4a,2011-05-31 08:06:06.980,2013-08-20 08:15:17.923
dbo,Bea4b,2011-05-31 08:06:45.647,2013-08-20 08:15:17.857
dbo,Bea4c,2011-05-31 08:07:11.797,2013-08-20 08:15:17.793
dbo,Bea4d,2011-05-31 08:07:35.883,2013-08-20 08:15:17.693
dbo,Bea5a,2011-05-31 08:07:59.770,2013-08-20 08:15:17.633
dbo,Bea6,2011-05-31 08:08:26.190,2013-08-20 08:15:17.553
dbo,Bea6a,2011-06-08 13:55:57.663,2013-08-20 08:15:17.507
dbo,beau_tot,2010-11-30 15:26:53.990,2013-08-20 08:15:17.457
dbo,Beaute_Est,2011-09-01 12:19:32.793,2013-08-20 08:15:17.403
dbo,Beaute_Gab,2011-09-01 12:03:00.927,2013-08-20 08:15:17.347
dbo,Beaute_Gab_tot,2011-09-01 12:47:32.537,2013-08-20 08:15:17.287
dbo,bon,2010-11-12 12:36:49.240,2013-08-20 08:15:17.220
dbo,BR,2012-03-27 13:18:15.437,2013-08-20 08:15:17.163
dbo,brc,2012-03-27 14:19:32.990,2013-08-20 08:15:17.097
dbo,brd,2012-03-27 14:21:00.183,2013-08-20 08:15:17.030
dbo,brtr,2012-03-27 14:20:45.913,2013-08-20 08:15:16.953
dbo,Budget_Acctual,2010-11-25 10:36:06.150,2013-08-20 08:15:16.873
dbo,Budget_Acctual1,2010-10-13 10:33:03.050,2013-08-20 08:15:16.823
dbo,Budget_Act_Acc,2010-10-18 11:56:37.987,2013-08-20 08:15:16.770
dbo,Budget_Bud_Acc,2010-10-13 10:24:16.010,2013-08-20 08:15:16.710
dbo,Budget_Final,2010-10-18 11:58:36.410,2013-08-20 08:15:16.643
dbo,Budget_List,2010-10-12 14:09:08.260,2013-08-20 08:15:16.543
dbo,CB_Activity,2010-07-16 11:00:28.980,2013-08-20 08:15:16.487
dbo,CB_Activity_Count,2010-07-16 14:08:03.317,2013-08-20 08:15:16.427
dbo,CB_Ad1,2011-02-16 09:19:13.120,2013-08-20 08:15:16.357
dbo,CB_Ad2,2011-02-16 09:54:46.807,2013-08-20 08:15:16.287
dbo,CB_Ad3,2011-02-16 12:11:51.327,2013-08-20 08:15:16.203
dbo,CB_Bud1,2010-06-08 14:30:27.930,2013-08-20 08:15:16.150
dbo,CB_Bud2,2010-06-08 15:28:07.290,2013-08-20 08:15:16.093
dbo,CB_Bud3,2010-06-08 15:31:51.850,2013-08-20 08:15:16.027
dbo,CB_C1,2010-10-15 15:50:20.310,2013-08-20 08:15:15.960
dbo,CB_Camp_FC,2010-10-13 10:15:10.810,2013-08-20 08:15:15.860
dbo,CB_Campaign_Lines,2010-08-10 12:03:06.903,2013-08-20 08:15:15.803
dbo,CB_Campainge,2010-07-16 16:19:02.710,2013-08-20 08:15:15.747
dbo,CB_Campainge1,2010-08-10 13:12:29.040,2013-08-20 08:15:15.683
dbo,CB_Campainge2,2010-08-13 11:26:13.600,2013-08-20 08:15:15.620
dbo,CB_CashFlow,2010-09-23 11:29:22.750,2013-08-20 08:15:15.507
